,HexId,HexLevel,AverageMotorVehicles,AreaConnectorCount,AreaStationCount,CentroidCoor,KNumber
576,88195866adfffff,8,0.0,0.0,0.0,"[51.293426629223035, -2.73270940810646]",8
577,88195875e9fffff,8,73.16666666666667,0.0,0.0,"[51.41962669863751, -2.7750309067613834]",3
578,8819582b57fffff,8,0.0,0.0,0.0,"[51.36700576318575, -2.5608072974094402]",4
579,881958754dfffff,8,201.1547619047619,0.0,0.0,"[51.47789854541014, -2.7876364134343947]",1
580,881958773bfffff,8,3152.25,0.0,0.0,"[51.47057947428544, -2.737476472963479]",3
581,8819586449fffff,8,0.0,0.0,0.0,"[51.326246494272254, -2.763984165064775]",4
582,8819580dd1fffff,8,0.0,0.0,0.0,"[51.53549366489006, -2.651258830840647]",3
583,8819583819fffff,8,0.0,0.0,0.0,"[51.441755938922306, -2.4464933992955467]",4
584,8819586625fffff,8,61.75,0.0,0.0,"[51.34174045396369, -2.7733810375988166]",3
585,88195871d9fffff,8,0.0,0.0,0.0,"[51.525704653324844, -2.874023111842711]",10
586,8819580ea7fffff,8,0.0,0.0,0.0,"[51.55351757457654, -2.5822618992039774]",1
587,8819587189fffff,8,0.0,0.0,0.0,"[51.5234248219031, -2.906990220450164]",12
588,881958620bfffff,8,0.0,0.0,0.0,"[51.46152647656061, -2.8691373038264874]",7
589,8819586067fffff,8,0.0,0.0,0.0,"[51.433224659235606, -2.966279016040518]",17
590,88195860c3fffff,8,0.0,0.0,0.0,"[51.37953076654415, -2.887706927001189]",12
591,8819580593fffff,8,0.0,0.0,0.0,"[51.52348994379184, -2.4273426405172445]",3
592,8819586e05fffff,8,1208.4583333333335,0.0,0.0,"[51.32792635385989, -2.9705129139275335]",21
593,8819586459fffff,8,0.0,0.0,0.0,"[51.308924683427996, -2.7420903570303943]",6
594,88195875b3fffff,8,0.0,0.0,0.0,"[51.36907322579716, -2.76715228122654]",3
595,88195876a7fffff,8,621.625,0.0,0.0,"[51.41678740614054, -2.6592036554286413]",3
596,8819583991fffff,8,0.0,0.0,0.0,"[51.394643174570945, -2.5091766954717425]",3
597,8819586649fffff,8,0.0,0.0,0.0,"[51.36767432957914, -2.7092785367722265]",3
598,88195862d9fffff,8,0.0,0.0,0.0,"[51.41735986448489, -2.8079165515717075]",6
599,8819586439fffff,8,0.0,0.0,0.0,"[51.287049468697454, -2.785821848342883]",10
600,8819580d89fffff,8,0.0,0.0,0.0,"[51.539176808986376, -2.676340872208181]",5
601,8819583a33fffff,8,0.0,0.0,0.0,"[51.46714691893771, -2.4276192109657133]",5
602,88195829cbfffff,8,0.0,0.0,0.0,"[51.292829900144675, -2.5844007806347835]",8
603,8819586e03fffff,8,0.0,0.0,0.0,"[51.31837565290031, -2.953249916322577]",20
604,8819583861fffff,8,0.0,0.0,0.0,"[51.47056035903927, -2.4979632331709745]",1
605,8819582ac1fffff,8,0.0,0.0,0.0,"[51.32305288725393, -2.4548320423769945]",5
606,88195871cbfffff,8,0.0,0.0,0.0,"[51.53525949898967, -2.8913244689975937]",12
607,8819583b03fffff,8,0.0,3.0,1.0,"[51.49967071728495, -2.5041151627927727]",0
608,8819586741fffff,8,0.0,0.0,0.0,"[51.374545923321726, -2.8047146835133785]",6
609,8819586097fffff,8,0.0,0.0,0.0,"[51.34443691020956, -2.8891652762592055]",13
610,8819580dcbfffff,8,0.0,0.0,0.0,"[51.5509676330586, -2.6606513532070966]",5
611,8819580ed3fffff,8,0.0,0.0,0.0,"[51.55601372782083, -2.5039130741613502]",5
612,881958762dfffff,8,0.0,0.0,0.0,"[51.48462528137418, -2.68890650665142]",1
613,8819583923fffff,8,6044.031944444445,8.0,4.0,"[51.4562505725956, -2.591866714455359]",0
614,8819586289fffff,8,1122.3541666666667,0.0,0.0,"[51.41508320615903, -2.840807914821399]",9
615,88195839cbfffff,8,0.0,0.0,0.0,"[51.429664100612456, -2.5074915394430604]",2
616,8819582a99fffff,8,0.0,0.0,0.0,"[51.292046846325725, -2.436266303446302]",5
617,8819582827fffff,8,0.0,0.0,0.0,"[51.30833094034883, -2.5937312870540388]",8
618,8819587453fffff,8,0.0,0.0,0.0,"[51.43227388873811, -2.6685795960638727]",3
619,8819586763fffff,8,0.0,0.0,0.0,"[51.36451942197993, -2.8328685459845757]",7
620,8819583993fffff,8,0.0,0.0,0.0,"[51.38689661393451, -2.5045181591275822]",4
621,8819582965fffff,8,0.0,0.0,0.0,"[51.34851509740653, -2.674892104329944]",6
622,8819582843fffff,8,0.0,0.0,0.0,"[51.32826361139917, -2.5374960095772123]",6
623,88195870ddfffff,8,0.0,0.0,0.0,"[51.51476158777056, -2.7986666754997866]",5
624,8819587643fffff,8,172.59722222222223,0.0,0.0,"[51.49090419535185, -2.635641861454377]",2
625,8819582a19fffff,8,0.0,0.0,0.0,"[51.34630269965408, -2.468771153308459]",8
626,8819587037fffff,8,0.0,0.0,0.0,"[51.533440078536294, -2.878755779965864]",11
627,881958748bfffff,8,0.0,0.0,0.0,"[51.381739544388324, -2.6607985532372695]",4
628,8819587289fffff,8,0.0,0.0,0.0,"[51.552030268378964, -2.7641913590929996]",9
629,88195860a3fffff,8,206.81944444444446,0.0,0.0,"[51.357615068183655, -2.9314855907056248]",16
630,8819587497fffff,8,0.0,0.0,0.0,"[51.360337930124366, -2.6592541138655545]",5
631,8819586749fffff,8,0.0,0.0,0.0,"[51.380467340093325, -2.796898170253258]",6
632,8819583a35fffff,8,0.0,0.0,0.0,"[51.47675196277186, -2.4447697075274566]",3
633,8819582133fffff,8,0.0,0.0,0.0,"[51.31748094984442, -2.4174378937983207]",8
634,8819583967fffff,8,35.888888888888886,0.0,0.0,"[51.47762920903153, -2.5933879779049778]",1
635,8819582125fffff,8,0.0,0.0,0.0,"[51.3444472009862, -2.4562976184932395]",8
636,8819586217fffff,8,392.22222222222223,0.0,0.0,"[51.44012576143917, -2.867511150564988]",8
637,8819580dd9fffff,8,0.0,0.0,0.0,"[51.54138774828288, -2.64341409019687]",3
638,8819582137fffff,8,0.0,0.0,0.0,"[51.31933943569383, -2.429900597034107]",7
639,8819583807fffff,8,0.0,0.0,0.0,"[51.447331051730345, -2.4839792466468853]",1
640,88195828ddfffff,8,0.0,0.0,0.0,"[51.27215601972094, -2.492456925486672]",3
641,8819582863fffff,8,0.0,0.0,0.0,"[51.32605177270492, -2.5702788119688385]",6
642,881958662dfffff,8,0.0,0.0,0.0,"[51.34766184049945, -2.7655676286430295]",2
643,88195871e5fffff,8,0.0,0.0,0.0,"[51.53660457668972, -2.9494514653855504]",16
644,88195870b3fffff,8,0.0,0.0,0.0,"[51.4774600745115, -2.83310659611222]",3
645,8819583909fffff,8,2167.309027777778,0.0,0.0,"[51.472083772666885, -2.5558400487623625]",1
646,881958398dfffff,8,0.0,0.0,0.0,"[51.41973133240742, -2.5356588197795182]",1
647,8819586299fffff,8,0.0,0.0,0.0,"[51.397777244634035, -2.81884463447525]",8
648,8819586401fffff,8,0.0,0.0,0.0,"[51.30072539225018, -2.7827137311196677]",8
649,8819582a8dfffff,8,0.0,0.0,0.0,"[51.311260371287176, -2.470476777540366]",3
650,8819587699fffff,8,710.7361111111111,2.0,2.0,"[51.413481372118774, -2.588827615476236]",0
651,8819583b55fffff,8,0.0,0.0,0.0,"[51.511437425495906, -2.488422132482574]",1
652,881958661bfffff,8,0.0,0.0,0.0,"[51.32302378121947, -2.6936551462202796]",6
653,88195871a9fffff,8,0.0,0.0,0.0,"[51.5211351264729, -2.9399630087551674]",14
654,8819586755fffff,8,0.0,0.0,0.0,"[51.35905607777294, -2.7953018580882616]",4
655,8819580eabfffff,8,0.0,0.0,0.0,"[51.55755221168541, -2.5618785439842395]",1
656,8819586223fffff,8,0.0,0.0,0.0,"[51.453314489499405, -2.909889478335838]",11
657,881958743dfffff,8,0.0,0.0,0.0,"[51.4259638252884, -2.721800158947898]",3
658,8819587705fffff,8,0.0,0.0,0.0,"[51.49379752678808, -2.7515955798320793]",1
659,8819580c93fffff,8,0.0,0.0,0.0,"[51.4953070488113, -2.569866758990392]",1
660,8819586643fffff,8,0.0,0.0,0.0,"[51.35401339589697, -2.7124057837928848]",3
661,8819582943fffff,8,0.0,0.0,0.0,"[51.34116745818597, -2.62490185342427]",4
662,881958673dfffff,8,0.0,0.0,0.0,"[51.34310265758213, -2.8312589511616757]",8
663,8819587645fffff,8,0.0,0.0,0.0,"[51.500486055627704, -2.6528617266724894]",4
664,8819582b0bfffff,8,0.0,0.0,0.0,"[51.36885162236721, -2.5732991843895925]",3
665,8819587455fffff,8,0.0,0.0,0.0,"[51.44185343095702, -2.6857918305253965]",4
666,8819586711fffff,8,1202.6931818181818,0.0,0.0,"[51.33764085056344, -2.7937067440032557]",5
667,88195862a1fffff,8,0.0,0.0,0.0,"[51.406871178429185, -2.8815226011006185]",11
668,881958753bfffff,8,0.0,0.0,0.0,"[51.42919483764365, -2.792271107239569]",4
669,8819587465fffff,8,0.0,0.0,0.0,"[51.45693047194039, -2.7406033068321505]",3
670,881958628bfffff,8,0.0,0.0,0.0,"[51.407341042240695, -2.8360913645479613]",9
671,8819587a99fffff,8,0.0,0.0,0.0,"[51.518835561505284, -2.9729414563800423]",16
672,8819587addfffff,8,0.0,0.0,0.0,"[51.54022827614705, -2.9746102040864684]",18
673,8819580cd1fffff,8,0.0,0.0,0.0,"[51.522565211392994, -2.5635351486259945]",1
674,8819586e15fffff,8,0.0,0.0,0.0,"[51.31062954358066, -2.948522166062783]",20
675,8819583883fffff,8,0.0,0.0,0.0,"[51.39125472829013, -2.438918163304576]",6
676,88195871a1fffff,8,0.0,0.0,0.0,"[51.51521285422691, -2.947792455595652]",14
677,8819582b35fffff,8,0.0,0.0,0.0,"[51.352982588582705, -2.609261703689926]",2
678,881958660bfffff,8,0.0,0.0,0.0,"[51.34035034012961, -2.715531632698563]",3
679,88195862c3fffff,8,0.0,0.0,0.0,"[51.421004419794336, -2.8329874549094236]",8
680,8819586535fffff,8,0.0,0.0,0.0,"[51.29564808229978, -2.8937076115507523]",16
681,88195805d7fffff,8,0.0,0.0,0.0,"[51.54484415284685, -2.4288028083629762]",1
682,8819583a61fffff,8,0.0,0.0,0.0,"[51.51173622485951, -2.443043948170468]",3
683,8819582123fffff,8,0.0,0.0,0.0,"[51.33484061280501, -2.439182853541148]",7
684,8819586445fffff,8,0.0,0.0,0.0,"[51.32214687292903, -2.7843036392210982]",5
685,8819580dc7fffff,8,0.0,0.0,0.0,"[51.546913572747194, -2.681040991090154]",6
686,8819587295fffff,8,0.0,0.0,0.0,"[51.53065409274561, -2.762602819480597]",6
687,8819586311fffff,8,0.0,0.0,0.0,"[51.45875235822948, -2.947561157889116]",14
688,8819582a4dfffff,8,0.0,0.0,0.0,"[51.38504336745313, -2.4920312547149255]",4
689,8819582129fffff,8,0.0,0.0,0.0,"[51.3484823563414, -2.435998973839125]",9
690,8819580ebdfffff,8,0.0,3.0,1.0,"[51.549814826919665, -2.5571978633965586]",0
691,881958670dfffff,8,0.0,0.0,0.0,"[51.36269949747189, -2.820344326326701]",6
692,881958380dfffff,8,0.0,0.0,0.0,"[51.46096095527403, -2.4807986271724793]",2
693,8819582a39fffff,8,0.0,0.0,0.0,"[51.3441132958608, -2.501549239110405]",7
694,8819583b0bfffff,8,0.0,0.0,0.0,"[51.50555467214905, -2.4962692086183087]",1
695,881958742bfffff,8,0.0,0.0,0.0,"[51.43370617727657, -2.7264988037969737]",2
696,8819586085fffff,8,33.04629629629629,0.0,0.0,"[51.369482178714044, -2.915866739128518]",14
697,881958058bfffff,8,0.0,0.0,0.0,"[51.54670870494604, -2.4413161175053477]",2
698,88195871d3fffff,8,0.0,0.0,0.0,"[51.51205252031553, -2.8771239217581104]",9
699,8819586729fffff,8,0.0,0.0,0.0,"[51.358593449074135, -2.840681391650864]",8
700,88195864e9fffff,8,0.0,0.0,0.0,"[51.269727379768305, -2.7639326185460273]",12
701,8819587435fffff,8,51.62268518518519,0.0,0.0,"[51.42005295838112, -2.7296259707836583]",3
702,8819580dd5fffff,8,19.75,0.0,0.0,"[51.53733583212983, -2.6637988451354726]",4
703,88195872b9fffff,8,0.0,0.0,0.0,"[51.532485019030126, -2.7751560676510807]",6
704,88195805d5fffff,8,0.0,0.0,0.0,"[51.55258304329137, -2.433461189156517]",2
705,881958621dfffff,8,0.0,0.0,0.0,"[51.453787089844504, -2.864412154220308]",7
706,8819582b39fffff,8,0.0,0.0,0.0,"[51.357045603901646, -2.588946586608833]",2
707,8819583b37fffff,8,82.02893518518519,0.0,0.0,"[51.482011645159815, -2.5276462930136407]",1
708,8819586ea5fffff,8,0.0,0.0,0.0,"[51.2713636141906, -2.9702602182813]",24
709,8819586435fffff,8,0.0,0.0,0.0,"[51.28294119206334, -2.80612947892436]",11
710,8819583997fffff,8,0.0,0.0,0.0,"[51.388748681814036, -2.517007076491194]",4
711,88195838e9fffff,8,0.0,0.0,0.0,"[51.422239808654105, -2.457517547665796]",3
712,881958295dfffff,8,0.0,0.0,0.0,"[51.33932759241704, -2.612409293352186]",4
713,8819583a39fffff,8,0.0,0.0,0.0,"[51.48076957518464, -2.424425597460088]",5
714,8819583b25fffff,8,0.0,2.0,1.0,"[51.5070862704133, -2.554180325253016]",0
715,8819583a65fffff,8,0.0,0.0,0.0,"[51.51359832362568, -2.4555519187692165]",2
716,88195839a1fffff,8,0.0,0.0,0.0,"[51.409788734361335, -2.5638225820677905]",1
717,8819587619fffff,8,1397.7666666666667,4.0,2.0,"[51.46768216066683, -2.621582635780117]",0
718,88195865e7fffff,8,0.0,0.0,0.0,"[51.27059050615633, -2.8670541426423117]",15
719,8819582985fffff,8,0.0,0.0,0.0,"[51.27693517779008, -2.6203162398441164]",12
720,8819583957fffff,8,126.73958333333333,0.0,0.0,"[51.46249069816247, -2.5386576570289345]",1
721,881958666bfffff,8,9.041666666666666,0.0,0.0,"[51.357673000234506, -2.7374248886054473]",1
722,881958763dfffff,8,0.0,0.0,0.0,"[51.4673063140713, -2.666987924488673]",3
723,881958286dfffff,8,0.0,0.0,0.0,"[51.3415495944003, -2.5796098658136466]",4
724,88195838e5fffff,8,0.0,0.0,0.0,"[51.418209153898545, -2.4778439906736094]",1
725,88195875c7fffff,8,0.0,0.0,0.0,"[51.41005645593085, -2.75779868729715]",4
726,8819580d83fffff,8,0.0,0.0,0.0,"[51.52554213116002, -2.679484393671501]",5
727,8819582a5dfffff,8,0.0,0.0,0.0,"[51.36769360044525, -2.4702426267142332]",6
728,881958602bfffff,8,0.0,0.0,0.0,"[51.417744476317615, -2.9568017899957098]",17
729,8819587583fffff,8,0.0,0.0,0.0,"[51.3886535206103, -2.7562164835609075]",4
730,8819582947fffff,8,0.0,0.0,0.0,"[51.343006142136595, -2.637396415266052]",4
731,88195875cbfffff,8,977.1666666666666,0.0,0.0,"[51.41414089268516, -2.7374506556297455]",3
732,8819583929fffff,8,527.7,0.0,0.0,"[51.46988786394582, -2.5887084121936064]",1
733,8819580db1fffff,8,1128.7222222222222,0.0,0.0,"[51.51374362491535, -2.6951654249358388]",3
734,8819586563fffff,8,0.0,0.0,0.0,"[51.32301248046473, -2.8875347647008645]",14
735,8819583947fffff,8,2959.625,0.0,0.0,"[51.47982532277279, -2.5605141959575928]",1
736,8819586561fffff,8,0.0,0.0,0.0,"[51.33075858100643, -2.892253183932738]",14
737,8819587131fffff,8,0.0,0.0,0.0,"[51.55207215085611, -2.9589456920674952]",18
738,8819586ea1fffff,8,0.0,0.0,0.0,"[51.26956030778451, -2.9577386264443155]",23
739,8819583917fffff,8,882.3863095238096,0.0,0.0,"[51.44296354372326, -2.549662520888877]",1
740,8819587489fffff,8,0.0,0.0,0.0,"[51.38948485711513, -2.665483245271625]",4
741,881958394dfffff,8,0.0,0.0,0.0,"[51.49345686374058, -2.557347969505237]",2
742,8819586555fffff,8,0.0,0.0,0.0,"[51.31756938091018, -2.8499740492163723]",11
743,88195829edfffff,8,0.0,0.0,0.0,"[51.3001875172854, -2.6343285811372454]",10
744,8819582ac9fffff,8,0.0,0.0,0.0,"[51.32894734891078, -2.4470080046410865]",6
745,88195838c3fffff,8,0.0,0.0,0.0,"[51.41077457132159, -2.427895242631985]",5
746,8819586293fffff,8,0.0,0.0,0.0,"[51.384111783426874, -2.8219502983584857]",8
747,88195872d5fffff,8,0.0,0.0,0.0,"[51.55019764016108, -2.751635262724099]",9
748,8819586747fffff,8,780.8842592592592,0.0,0.0,"[51.36862330906042, -2.8125300688867463]",6
749,8819583b5bfffff,8,0.0,0.0,0.0,"[51.50771869831209, -2.463400634670961]",1
750,88195876bdfffff,8,638.1666666666666,0.0,0.0,"[51.41310853326396, -2.6341790819571806]",3
751,881958390bfffff,8,609.9745370370371,7.0,3.0,"[51.46434176504098, -2.5511673236650814]",0
752,8819587ad9fffff,8,0.0,0.0,0.0,"[51.53841702760042, -2.962029838459808]",17
753,8819586189fffff,8,0.0,0.0,0.0,"[51.38626545794144, -2.983314147084105]",19
754,8819586e4dfffff,8,0.0,0.0,0.0,"[51.35348743431998, -2.9518302846682154]",18
755,8819587095fffff,8,0.0,0.0,0.0,"[51.489289369381055, -2.817447019390046]",3
756,8819580cc3fffff,8,0.0,0.0,0.0,"[51.5321542542868, -2.580742886911372]",1
757,8819587057fffff,8,0.0,0.0,0.0,"[51.55526667352503, -2.8348416351632744]",11
758,8819580dddfffff,8,0.0,0.0,0.0,"[51.5432308802397, -2.6559543770154384]",4
759,8819586201fffff,8,0.0,0.0,0.0,"[51.463344622248435, -2.8816891370314988]",8
760,88195876b5fffff,8,0.0,0.0,0.0,"[51.40720441229845, -2.6420068078841967]",4
761,8819583a69fffff,8,0.0,0.0,0.0,"[51.517613685320725, -2.435193854458069]",4
762,8819582a25fffff,8,0.0,0.0,0.0,"[51.3574109817032, -2.543654600223904]",5
763,8819587613fffff,8,5363.954166666666,0.0,0.0,"[51.454041948869644, -2.624733861795114]",1
764,881958608dfffff,8,0.0,0.0,0.0,"[51.37541393863697, -2.9080556158827275]",13
765,8819582a15fffff,8,0.0,0.0,0.0,"[51.34226111089445, -2.489071938858281]",7
766,8819582b09fffff,8,0.0,0.0,0.0,"[51.376598475361895, -2.5779679634767345]",3
767,8819582ac7fffff,8,0.0,0.0,0.0,"[51.31715722799314, -2.4626549666947373]",4
768,881958399dfffff,8,0.0,0.0,0.0,"[51.40238928172229, -2.5138366480587258]",2
769,88195874d1fffff,8,0.0,0.0,0.0,"[51.38580895108799, -2.6404688564275003]",4
770,881958749dfffff,8,0.0,0.0,0.0,"[51.3739937752139, -2.656115283462729]",4
771,881958292bfffff,8,0.0,0.0,0.0,"[51.325271578517686, -2.660847428849383]",7
772,8819580c35fffff,8,0.0,0.0,0.0,"[51.55686124224999, -2.6528048992228115]",5
773,8819586761fffff,8,0.0,0.0,0.0,"[51.37226389551453, -2.8375810650925204]",8
774,8819587187fffff,8,0.0,0.0,0.0,"[51.51158534309488, -2.9226514225271365]",12
775,88195875d1fffff,8,0.0,0.0,0.0,"[51.398653871780795, -2.72805424678873]",2
776,8819586e17fffff,8,0.0,0.0,0.0,"[51.30288297395118, -2.9437958470640226]",20
777,88195829d1fffff,8,0.0,0.0,0.0,"[51.27732705481329, -2.575075932492119]",8
778,88195860bdfffff,8,0.0,0.0,0.0,"[51.35580519227306, -2.9189503153235825]",15
779,8819587ad3fffff,8,0.0,0.0,0.0,"[51.524759766858004, -2.965112598824762]",16
780,88195860a7fffff,8,0.0,0.0,0.0,"[51.35942374942582, -2.9440228483143085]",17
781,8819587557fffff,8,0.0,0.0,0.0,"[51.446938306276145, -2.768794469048697]",2
782,8819583b43fffff,8,0.0,0.0,0.0,"[51.51917753080162, -2.493087978107246]",2
783,88195875cdfffff,8,42.738425925925924,0.0,0.0,"[51.423713280558395, -2.7546780298146434]",2
784,88195866e3fffff,8,0.0,0.0,0.0,"[51.29751983608214, -2.712404420275375]",7
785,8819582a35fffff,8,0.0,0.0,0.0,"[51.340065270741356, -2.521852152708855]",6
786,88195829d7fffff,8,0.0,0.0,0.0,"[51.2714167786656, -2.5828877826436734]",9
787,88195865c5fffff,8,0.0,0.0,0.0,"[51.28064529116045, -2.83894432093868]",12
788,8819583aa1fffff,8,0.0,0.0,0.0,"[51.43803330503468, -2.421512936351021]",6
789,8819586713fffff,8,956.3333333333333,0.0,0.0,"[51.32989409044001, -2.7890044789615094]",5
790,8819587733fffff,8,0.0,0.0,0.0,"[51.46467098171217, -2.745307665965866]",3
791,8819586055fffff,8,0.0,0.0,0.0,"[51.42598243148004, -2.9160667142042294]",13
792,881958728dfffff,8,0.0,0.0,0.0,"[51.553861701656125, -2.7767494624709035]",9
793,8819587763fffff,8,0.0,0.0,0.0,"[51.501535952508014, -2.7563048115196387]",2
794,8819586467fffff,8,0.0,0.0,0.0,"[51.31211557146435, -2.812431198927379]",8
795,8819583b67fffff,8,0.0,0.0,0.0,"[51.51886068660818, -2.5384893951008496]",1
796,8819582a59fffff,8,0.0,0.0,0.0,"[51.36583756866821, -2.4577642941359756]",7
797,881958623bfffff,8,0.0,0.0,0.0,"[51.441943402635424, -2.8800581348698286]",9
798,88195870c3fffff,8,0.0,0.0,0.0,"[51.51658842281154, -2.8112210806058298]",6
799,881958296dfffff,8,0.0,0.0,0.0,"[51.35442711254072, -2.667073670204454]",6
800,8819587743fffff,8,0.0,0.0,0.0,"[51.50377550268336, -2.7233823138810744]",3
801,8819583aadfffff,8,0.0,0.0,0.0,"[51.445777944507235, -2.4261614592426626]",6
802,8819586035fffff,8,0.0,0.0,0.0,"[51.40407092644523, -2.95987923808822]",18
803,88195839cdfffff,8,0.0,0.0,0.0,"[51.43926127658175, -2.5246548438559357]",2
804,8819580cc9fffff,8,0.0,2.0,1.0,"[51.54578017463498, -2.5775780721082575]",0
805,8819586ec7fffff,8,0.0,0.0,0.0,"[51.285581064289204, -2.9218270102053947]",19
806,8819587737fffff,8,0.0,0.0,0.0,"[51.466501572682084, -2.757844369379889]",3
807,88195805bdfffff,8,0.0,0.0,0.0,"[51.53681786424007, -2.46953743092872]",5
808,8819586455fffff,8,0.0,0.0,0.0,"[51.304827192050745, -2.7624018891564917]",7
809,8819586011fffff,8,0.0,0.0,0.0,"[51.40457172714801, -2.914423630386981]",14
810,881958392dfffff,8,817.9282407407408,0.0,0.0,"[51.47173419443707, -2.601226135551379]",1
811,88195876e5fffff,8,0.0,0.0,0.0,"[51.44408144488833, -2.6529184432558885]",1
812,8819582b31fffff,8,0.0,0.0,0.0,"[51.35114079775159, -2.596768608452559]",2
813,88195838b5fffff,8,0.0,0.0,0.0,"[51.38133334096278, -2.4670634875385344]",5
814,8819586745fffff,8,0.0,0.0,0.0,"[51.37636777615544, -2.8172394692149987]",7
815,8819583803fffff,8,0.0,0.0,0.0,"[51.445473859958646, -2.471481944736095]",2
816,8819582909fffff,8,0.0,0.0,0.0,"[51.33525809679685, -2.6327202480205316]",5
817,8819583915fffff,8,10.25,0.0,0.0,"[51.45070670217516, -2.554333261264877]",1
818,8819586541fffff,8,0.0,0.0,0.0,"[51.33306248531992, -2.8593986929049393]",11
819,8819587757fffff,8,0.0,0.0,0.0,"[51.48829775204323, -2.713976118708652]",2
820,88195875bbfffff,8,0.0,0.0,0.0,"[51.37499175065772, -2.759334926829719]",3
821,88195866dbfffff,8,0.0,0.0,0.0,"[51.28835901046684, -2.6499524299952664]",12
822,8819587747fffff,8,0.0,0.0,0.0,"[51.50560949912222, -2.7359246956489436]",3
823,881958624dfffff,8,0.0,0.0,0.0,"[51.490660958835655, -2.875493291802705]",7
824,8819586549fffff,8,0.0,0.0,0.0,"[51.33899228110124, -2.851590075825585]",10
825,88195875ddfffff,8,81.14583333333334,0.0,0.0,"[51.406397611753626, -2.7327517379012907]",3
826,8819583811fffff,8,0.0,0.0,0.0,"[51.43587104268411, -2.454332723818068]",4
827,88195876a1fffff,8,0.0,0.0,0.0,"[51.42269225502818, -2.65137534735984]",2
828,88195874a3fffff,8,0.0,0.0,0.0,"[51.373587802289926, -2.701458949710856]",2
829,88195860d7fffff,8,0.0,0.0,0.0,"[51.36404318138889, -2.8782651271084148]",11
830,8819582b13fffff,8,0.0,0.0,0.0,"[51.34560834127199, -2.559301351572294]",5
831,8819587761fffff,8,0.0,0.0,0.0,"[51.50927391499659, -2.761015475555299]",3
832,8819582921fffff,8,0.0,0.0,0.0,"[51.32710619189972, -2.6733431795513205]",7
833,8819586e69fffff,8,821.0138888888889,0.0,0.0,"[51.349355478934136, -2.972175241692726]",20
834,8819582b5dfffff,8,0.0,0.0,0.0,"[51.38065284798849, -2.557647304471495]",4
835,8819586531fffff,8,0.0,0.0,0.0,"[51.29383638060502, -2.8811905022677986]",15
836,8819587417fffff,8,0.0,0.0,0.0,"[51.41455356028094, -2.6920628854878]",4
837,8819587605fffff,8,0.0,0.0,0.0,"[51.48094805267629, -2.6638449242512436]",3
838,8819586721fffff,8,0.0,0.0,0.0,"[51.35266627917357, -2.84849310877671]",9
839,8819583857fffff,8,0.0,0.0,0.0,"[51.44950014716034, -2.4511464764691553]",4
840,8819583a45fffff,8,0.0,0.0,0.0,"[51.51574944307625, -2.4226876535479844]",4
841,8819580eb7fffff,8,0.0,0.0,0.0,"[51.53619108812044, -2.560367215836444]",1
842,88195874ebfffff,8,0.0,0.0,0.0,"[51.39906566628099, -2.68268183332566]",3
843,88195839a7fffff,8,540.2738095238095,0.0,0.0,"[51.40389062780963, -2.571652767909778]",1
844,88195860e3fffff,8,0.0,0.0,0.0,"[51.37722551440833, -2.920593746080343]",14
845,88195838a9fffff,8,0.0,0.0,0.0,"[51.402717475384485, -2.4685352009099866]",3
846,8819587615fffff,8,0.0,0.0,0.0,"[51.463625812873964, -2.641939482790034]",1
847,8819580597fffff,8,0.0,0.0,0.0,"[51.525353968597415, -2.4398511245997847]",3
848,8819587729fffff,8,0.0,0.0,0.0,"[51.495628401092944, -2.7641394088022473]",1
849,88195860c9fffff,8,0.0,0.0,0.0,"[51.393202035072115, -2.8846154568503604]",13
850,8819586239fffff,8,0.0,0.0,0.0,"[51.44968325657422, -2.8847849753776793]",9
851,8819583999fffff,8,0.0,0.0,0.0,"[51.40053646831614, -2.501345196326981]",2
852,881958645dfffff,8,0.0,0.0,0.0,"[51.31075070788623, -2.754592988669922]",6
853,881958774bfffff,8,0.0,0.0,0.0,"[51.50967872302322, -2.715544898404586]",3
854,8819582867fffff,8,0.0,0.0,0.0,"[51.32789539796318, -2.582763093265457]",5
855,8819580ce9fffff,8,0.0,0.0,0.0,"[51.5435888682829, -2.610493150104666]",2
856,88195874d9fffff,8,0.0,0.0,0.0,"[51.39171474158156, -2.632643959163849]",4
857,8819583ae5fffff,8,0.0,0.0,0.0,"[51.459403425365394, -2.4229687197784395]",6
858,881958213dfffff,8,0.0,0.0,0.0,"[51.33298255157194, -2.426715614609835]",8
859,881958660dfffff,8,0.0,0.0,0.0,"[51.34992672593936, -2.7327305523853]",1
860,881958605dfffff,8,0.0,0.0,0.0,"[51.431909435487164, -2.908247980144534]",12
861,88195839c3fffff,8,0.0,0.0,0.0,"[51.423772717103056, -2.5153267316071095]",2
862,881958708bfffff,8,0.0,0.0,0.0,"[51.50293996344008, -2.8143347483882137]",4
863,8819583823fffff,8,0.0,0.0,0.0,"[51.44329831724741, -2.5043168573977597]",1
864,8819580c81fffff,8,0.0,0.0,0.0,"[51.52037452986491, -2.5964339391625475]",1
865,8819580dedfffff,8,0.0,0.0,0.0,"[51.55832734592685, -2.7108417793599355]",9
866,881958623dfffff,8,0.0,0.0,0.0,"[51.45149947137008, -2.897336231360901]",10
867,8819582835fffff,8,0.0,0.0,0.0,"[51.29873851079795, -2.5765861107141674]",7
868,8819580d9dfffff,8,0.0,0.0,0.0,"[51.52370189334285, -2.6669449259881866]",4
