,Id,ChargeDeviceId,ChargeDeviceName,Longitude,Latitude,Connector,ConnectorCount,HexLevel,HexId,AverageMotorVehicles,AreaConnectorCount,AreaStationCount,CentroidCoor,KNumber
60,65e4de665ae5d9854e5d5d16,88692f34e175f423ac0ebf267c158e2e,Trenchard Street Car Park 1,-2.599656,51.454990,"[{'ConnectorId': 'SW1', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,871958392ffffff,14842.1625,58.0,29.0,"[51.463991664771164, -2.596546483834155]",0.0
61,65e4de665ae5d9854e5d5d17,16644a3ed5102e32e7fa6cfb3fd5d00a,West End Car Park 1,-2.609360,51.455708,"[{'ConnectorId': 'SW1', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
62,65e4de665ae5d9854e5d5d18,b4382895819caad3a3cdb580eff83351,Temple Gate Car Park 2,-2.584233,51.448183,"[{'ConnectorId': 'SW3', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '43.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '63', 'ChargeMethod': 'Three Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW4', 'ConnectorType': 'JEVS G105 (CHAdeMO) DC', 'RatedOutputkW': '50.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '125', 'ChargeMethod': 'DC', 'ChargeMode': '4', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW5', 'ConnectorType': 'CCS Type 2 Combo (IEC62196)', 'RatedOutputkW': '50.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '125', 'ChargeMethod': 'DC', 'ChargeMode': '4', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",3,7,871958393ffffff,25985.858333333334,50.0,23.0,"[51.44666013436594, -2.5746790238668473]",0.0
63,65e4de665ae5d9854e5d5d19,c391014771f4bf86024b31abdf19483d,College Street Car Park,-2.602735,51.452485,"[{'ConnectorId': 'SW1', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'Out of service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW3', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW4', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",4,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
64,65e4de665ae5d9854e5d5d1a,f7ffbf22afdd9e39127c07c589338a72,The Grove Car Park,-2.595999,51.449378,"[{'ConnectorId': 'SW1', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
65,65e4de665ae5d9854e5d5d1b,3416647574be9565ce90ef16e973d083,Long Ashton Park & Ride,-2.636174,51.435810,"[{'ConnectorId': 'SW1', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW3', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW4', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",4,7,87195876effffff,9799.402777777777,15.0,6.0,"[51.44224017060801, -2.6404008256693916]",0.0
66,65e4de665ae5d9854e5d5d1c,d2fc9bb4b3a1a0f3e0e98786824313ce,Portway Park & Ride 1,-2.688797,51.490342,"[{'ConnectorId': 'SW1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '43.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '63', 'ChargeMethod': 'Three Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'JEVS G105 (CHAdeMO) DC', 'RatedOutputkW': '50.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '125', 'ChargeMethod': 'DC', 'ChargeMode': '4', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW3', 'ConnectorType': 'CCS Type 2 Combo (IEC62196)', 'RatedOutputkW': '50.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '125', 'ChargeMethod': 'DC', 'ChargeMode': '4', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",3,7,871958775ffffff,985.8090277777778,13.0,6.0,"[51.49420049315171, -2.7061411782574125]",0.0
67,65e4de665ae5d9854e5d5d1d,c6f92a0838596bf1aac964af6c1c09cc,Brislington Park & Ride 1,-2.537584,51.428051,"[{'ConnectorId': 'SW1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': 'Rapid', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.7', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '16', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': 'Rapid', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195839effffff,14378.038194444445,11.0,5.0,"[51.42932471131744, -2.5528283762445114]",0.0
68,65e4de665ae5d9854e5d5d1f,c55ead078947051a856b1f3beb85f748,Create Centre,-2.623050,51.447315,"[{'ConnectorId': 'SW1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
69,65e4de665ae5d9854e5d5d23,1fb5ef8c315a0a9341131f6261ccaa54,Southmead Hospital,-2.594904,51.498492,"[{'ConnectorId': 'SW1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '43.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '63', 'ChargeMethod': 'Three Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'JEVS G105 (CHAdeMO) DC', 'RatedOutputkW': '50.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '125', 'ChargeMethod': 'DC', 'ChargeMode': '4', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW3', 'ConnectorType': 'CCS Type 2 Combo (IEC62196)', 'RatedOutputkW': '50.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '125', 'ChargeMethod': 'DC', 'ChargeMode': '4', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",3,7,8719580cbffffff,2905.540939153439,3.0,1.0,"[51.50084954192738, -2.607435992872744]",0.0
70,65e4de665ae5d9854e5d5d24,b153ea161401d7c68911515ffd65d457,Millenium Square Car Park,-2.600439,51.449286,"[{'ConnectorId': 'SW1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
71,65e4de665ae5d9854e5d5d27,378f322cfe754a8f5d987afb5faa6312,Simplyhealth House,-2.615144,51.471340,"[{'ConnectorId': 'SW1', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,871958765ffffff,4840.656415343916,10.0,9.0,"[51.481319291670864, -2.618430769179603]",0.0
72,65e4de665ae5d9854e5d5d29,9508b63363edf1a794c281a60569430a,Bristol and Bath Science Park 1,-2.478359,51.500883,"[{'ConnectorId': 'SW1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '43.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '63', 'ChargeMethod': 'Three Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'JEVS G105 (CHAdeMO) DC', 'RatedOutputkW': '50.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '125', 'ChargeMethod': 'DC', 'ChargeMode': '4', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW3', 'ConnectorType': 'CCS Type 2 Combo (IEC62196)', 'RatedOutputkW': '50.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '125', 'ChargeMethod': 'DC', 'ChargeMode': '4', 'ChargePointStatus': 'In service', 'TetheredCable': '1', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",3,7,8719583b5ffffff,1.0,29.0,11.0,"[51.509577705936586, -2.475911146017964]",0.0
73,65e4de665ae5d9854e5d5d2a,4d392f89bd956bccb78ac0609dd8514a,Bristol and Bath Science Park 2,-2.478183,51.500902,"[{'ConnectorId': 'SW1', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW3', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",3,7,8719583b5ffffff,1.0,29.0,11.0,"[51.509577705936586, -2.475911146017964]",0.0
74,65e4de665ae5d9854e5d5d2b,8f028dba0fa506bbdca297e5fe9d781c,Knowle West Media Centre,-2.593390,51.425131,"[{'ConnectorId': 'SW1', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195876dffffff,2624.872552910053,2.0,1.0,"[51.42712336384187, -2.585671776128556]",0.0
75,65e4de665ae5d9854e5d5d2d,1125e6736b4496f989800f86e93a812f,Bristol Zoo,-2.621863,51.464625,"[{'ConnectorId': 'SW1', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'Out of service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'Out of service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,871958761ffffff,5239.366666666667,6.0,3.0,"[51.461782833290364, -2.629419045126668]",0.0
76,65e4de665ae5d9854e5d5d2e,da254751982771587fcd0ece7845f7dc,Bristol Zoo,-2.621863,51.464625,"[{'ConnectorId': 'SW1', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'Out of service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'Out of service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,871958761ffffff,5239.366666666667,6.0,3.0,"[51.461782833290364, -2.629419045126668]",0.0
77,65e4de665ae5d9854e5d5d2f,6845d16bd57c92ee3d9642b16f256cee,Tobacco Factory,-2.613954,51.442442,"[{'ConnectorId': 'SW1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': '', 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",1,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
78,65e4de665ae5d9854e5d5d30,b97888a4e999fc77272f5c07cb8a6af5,Avon Fire and Rescue,-2.587270,51.452937,"[{'ConnectorId': 'SW1', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': 'SW2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,871958393ffffff,25985.858333333334,50.0,23.0,"[51.44666013436594, -2.5746790238668473]",0.0
79,65e4de665ae5d9854e5d5d35,2c28c158158420634d46f24306253924,City Hall 1,-2.601982,51.452608,"[{'ConnectorId': '60514', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'Out of service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': '60515', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'Out of service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
80,65e4de665ae5d9854e5d5d36,4175883acf83089135ff7acd62567221,City Hall 2,-2.601982,51.452608,"[{'ConnectorId': '60516', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'Out of service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': '60517', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'Out of service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
81,65e4de665ae5d9854e5d5d37,f6ea5bbfb60747c44de83d0ed40ad1ce,City Hall 3,-2.601982,51.452608,"[{'ConnectorId': '60518', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'Out of service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': '60519', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'Out of service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
82,65e4de665ae5d9854e5d5d38,14e891bef3193505ed74f24135475387,Bristol City Council - Pest Control,-2.567853,51.469421,"[{'ConnectorId': '60508', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': '60509', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,871958390ffffff,23510.186772486773,17.0,8.0,"[51.46619070144553, -2.563679776820471]",0.0
83,65e4de665ae5d9854e5d5d39,a39256a0972490978df0b4d85c5736be,Bristol City Council - Sandy Park 1,-2.557797,51.441731,"[{'ConnectorId': '60500', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': '60501', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,871958393ffffff,25985.858333333334,50.0,23.0,"[51.44666013436594, -2.5746790238668473]",0.0
84,65e4de665ae5d9854e5d5d3a,63ba327b26344b5f629861defddc2099,Bristol City Council - Sandy Park 2,-2.557797,51.441731,"[{'ConnectorId': '60502', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': '60503', 'ConnectorType': '3-pin Type G (BS1363)', 'RatedOutputkW': '3.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '13', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '1', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,871958393ffffff,25985.858333333334,50.0,23.0,"[51.44666013436594, -2.5746790238668473]",0.0
