,HexId,HexLevel,AverageMotorVehicles,AreaConnectorCount,AreaStationCount,CentroidCoor,KNumber,AverageMotorVehiclesPerHex,IniCostHardwareCost,IniCostInstallationCost,IniGridReinforcementCost,DailyDemandPerStation,DailyElectricityCost,DailyEstimatedRevenue,MonthlyEstimatedRevenue,MonthlyElectricityCost,MonthlyMaintenanceCost
1110,8819583a2bfffff,8,0.0,0.0,0.0,"[51.4903746715704, -2.441579184062516]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1111,8819587485fffff,8,0.0,0.0,0.0,"[51.38541115399027, -2.685816403095482]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1112,8819587521fffff,8,0.0,0.0,0.0,"[51.44832479079283, -2.826775460921477]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1113,8819580da1fffff,8,0.0,0.0,0.0,"[51.53105569878171, -2.717114859231876]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1114,881958703dfffff,8,0.0,0.0,0.0,"[51.54708937306197, -2.8756541685301173]",12,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1115,88195876b1fffff,8,0.0,0.0,0.0,"[51.40536416173512, -2.6294977996883437]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1116,8819580eabfffff,8,0.0,0.0,0.0,"[51.55755221168541, -2.5618785439842395]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1117,88195838b9fffff,8,0.0,0.0,0.0,"[51.385366244701935, -2.446750952500573]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1118,8819583b2bfffff,8,0.0,0.0,0.0,"[51.50338086134219, -2.5291437051446164]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1119,8819587737fffff,8,0.0,0.0,0.0,"[51.466501572682084, -2.757844369379889]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1120,881958212dfffff,8,0.0,0.0,0.0,"[51.35033999153945, -2.4484707510233905]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1121,88195865e5fffff,8,0.0,0.0,0.0,"[51.278339588408194, -2.871764835965505]",15,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1122,88195860e9fffff,8,0.0,0.0,0.0,"[51.390899683237876, -2.917509379596145]",15,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1123,8819582a05fffff,8,0.0,0.0,0.0,"[51.35961053053273, -2.510859834804048]",8,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1124,88195870b5fffff,8,0.0,0.0,0.0,"[51.48702053247871, -2.8503813397126065]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1125,8819582abbfffff,8,0.0,0.0,0.0,"[51.282106334740234, -2.46436334731495]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1126,8819586737fffff,8,0.0,0.0,0.0,"[51.32942870550199, -2.8343590588623546]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1127,881958283dfffff,8,0.0,0.0,0.0,"[51.30464592482067, -2.5687703239557806]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1128,881958711bfffff,8,0.0,0.0,0.0,"[51.552546234207455, -2.9133739611434724]",15,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1129,88195866e9fffff,8,0.0,0.0,0.0,"[51.311188509533785, -2.7092802171484505]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1130,8819587429fffff,8,0.0,0.0,0.0,"[51.44144806931783, -2.7311988763356525]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1131,8819586605fffff,8,0.0,0.0,0.0,"[51.34400846342885, -2.7405456422376453]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1132,8819586039fffff,8,0.0,0.0,0.0,"[51.40819423080678, -2.9395161131715093]",16,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1133,8819586059fffff,8,0.0,0.0,0.0,"[51.43009492057279, -2.8956995827636107]",11,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1134,88195876c7fffff,8,100.30439814814814,1.0,1.0,"[51.43855690844038, -2.615369306998128]",0,406.21238057486045,1000,400,0,0.11589215550130144,0.20201393409742857,3.0131960430338376,90.39588129101513,6.060418022922857,300
1135,8819582b27fffff,8,0.0,0.0,0.0,"[51.36257031891734, -2.626432685715886]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1136,8819582b5dfffff,8,0.0,0.0,0.0,"[51.38065284798849, -2.557647304471495]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1137,8819583b13fffff,8,0.0,2.0,1.0,"[51.482330898170204, -2.4822776113901655]",0,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1138,8819587693fffff,8,0.0,0.0,0.0,"[51.399836306574706, -2.591982813359555]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1139,8819582989fffff,8,0.0,0.0,0.0,"[51.28100908958902, -2.600026769757625]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1140,881958669dfffff,8,0.0,0.0,0.0,"[51.27835832383568, -2.6780576688541733]",11,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1141,8819583823fffff,8,0.0,0.0,0.0,"[51.44329831724741, -2.5043168573977597]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1142,881958291dfffff,8,0.0,0.0,0.0,"[51.31976064446752, -2.62337216920736]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1143,88195860dbfffff,8,0.0,0.0,0.0,"[51.36815569748624, -2.8579229527643157]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1144,8819583801fffff,8,0.0,0.0,0.0,"[51.45321763510709, -2.476139577125148]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1145,8819587ad7fffff,8,0.0,0.0,0.0,"[51.52657028433875, -2.977690381326726]",17,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1146,8819582817fffff,8,0.0,0.0,0.0,"[51.29320503698829, -2.539160479205733]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1147,881958676bfffff,8,0.0,0.0,0.0,"[51.37044419772795, -2.8250545718238804]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1148,8819583895fffff,8,0.0,0.0,0.0,"[51.38350732779881, -2.434271851130211]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1149,881958385bfffff,8,0.0,0.0,0.0,"[51.45352213041985, -2.4308113972209946]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1150,88195870b7fffff,8,0.0,0.0,0.0,"[51.47928231218776, -2.8456572948476424]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1151,8819580c83fffff,8,0.0,0.0,0.0,"[51.51263549592901, -2.5917503888352873]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1152,8819586013fffff,8,0.0,0.0,0.0,"[51.39682978117986, -2.909695440301704]",14,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1153,8819586353fffff,8,0.0,0.0,0.0,"[51.47060523467645, -2.93191639127941]",12,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1154,88195839ebfffff,8,533.3333333333334,11.0,5.0,"[51.42747585843582, -2.540325300731893]",0,406.21238057486045,1000,400,0,0.6162157466854333,1.0741379923623124,16.021609413821267,480.648282414638,32.22413977086937,300
1155,8819583a3dfffff,8,0.0,0.0,0.0,"[51.48263254244267, -2.436924442521971]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1156,8819586035fffff,8,0.0,0.0,0.0,"[51.40407092644523, -2.95987923808822]",18,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1157,8819580c33fffff,8,0.0,0.0,0.0,"[51.547280629877314, -2.635568220907076]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1158,8819586759fffff,8,0.0,0.0,0.0,"[51.363153503428244, -2.774968509282473]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1159,8819587283fffff,8,0.0,0.0,0.0,"[51.538390427412445, -2.7673169322870272]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1160,8819580d97fffff,8,0.0,0.0,0.0,"[51.5100658178632, -2.670089596694991]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1161,8819587551fffff,8,0.0,0.0,0.0,"[51.45285039754685, -2.7609666640565393]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1162,8819587455fffff,8,0.0,0.0,0.0,"[51.44185343095702, -2.6857918305253965]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1163,88195875ebfffff,8,0.0,0.0,0.0,"[51.41188409389469, -2.7703251587605386]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1164,88195862e9fffff,8,120.66666666666667,0.0,0.0,"[51.4323852137725, -2.8627880241645975]",8,406.21238057486045,1000,400,500000,0.13941881268757927,0.24302372077197318,3.624889129877061,108.74667389631183,7.290711623159195,300
1165,8819580dd5fffff,8,19.75,0.0,0.0,"[51.53733583212983, -2.6637988451354726]",4,406.21238057486045,1000,400,500000,0.022819239369444952,0.039776672529666886,0.5933002236055688,17.799006708167063,1.1933001758900066,300
1166,88195870e7fffff,8,0.0,0.0,0.0,"[51.51614767775843, -2.8567297637309497]",8,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1167,881958742dfffff,8,0.0,0.0,0.0,"[51.44327933872199, -2.743728739964061]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1168,8819586403fffff,8,0.0,0.0,0.0,"[51.29297657229343, -2.7780163190402742]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1169,8819580ce5fffff,8,0.0,0.0,0.0,"[51.5395434266178, -2.630875817812812]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1170,8819580cd1fffff,8,0.0,0.0,0.0,"[51.522565211392994, -2.5635351486259945]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1171,8819583993fffff,8,0.0,0.0,0.0,"[51.38689661393451, -2.5045181591275822]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1172,8819586265fffff,8,0.0,0.0,0.0,"[51.482453314501505, -2.916267080069462]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1173,8819586467fffff,8,0.0,0.0,0.0,"[51.31211557146435, -2.812431198927379]",8,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1174,8819583815fffff,8,0.0,0.0,0.0,"[51.43772963023169, -2.4668257294198908]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1175,8819586517fffff,8,0.0,0.0,0.0,"[51.29020940662136, -2.8561622282917085]",13,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1176,8819587035fffff,8,0.0,0.0,0.0,"[51.541175036483274, -2.8834898873680594]",12,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1177,88195838d7fffff,8,0.0,0.0,0.0,"[51.39528117237276, -2.418604647338701]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1178,8819582a83fffff,8,0.0,0.0,0.0,"[51.29575730348046, -2.461187662043414]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1179,8819582a5bfffff,8,0.0,0.0,0.0,"[51.358089005506336, -2.453116816584766]",8,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1180,8819586695fffff,8,0.0,0.0,0.0,"[51.272438922097415, -2.685865404825055]",11,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1181,881958628bfffff,8,0.0,0.0,0.0,"[51.407341042240695, -2.8360913645479613]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1182,8819583883fffff,8,0.0,0.0,0.0,"[51.39125472829013, -2.438918163304576]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1183,8819586e1dfffff,8,10.208333333333334,0.0,0.0,"[51.31656917640043, -2.9407203497414804]",19,406.21238057486045,1000,400,500000,0.011794754526400874,0.02055967251005989,0.3066636176864227,9.199908530592682,0.6167901753017967,300
1184,88195865c7fffff,8,0.0,0.0,0.0,"[51.272895990225756, -2.834239001882804]",13,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1185,881958291bfffff,8,0.0,0.0,0.0,"[51.31017167930056, -2.6062147713253907]",8,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1186,8819582907fffff,8,0.0,0.0,0.0,"[51.32343578244048, -2.6483536764192066]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1187,8819583b31fffff,8,28.65123456790123,0.0,0.0,"[51.4878992036331, -2.519803705043753]",1,406.21238057486045,1000,400,0,0.03310376606759766,0.05770383670775084,0.8606979177575392,25.820937532726177,1.7311151012325252,300
1188,8819583953fffff,8,0.0,0.0,0.0,"[51.46063844861251, -2.5261500063395226]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1189,8819587111fffff,8,0.0,0.0,0.0,"[51.554362786820114, -2.925951220064031]",16,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1190,8819583933fffff,8,45.86607142857143,0.0,0.0,"[51.43891790578411, -2.570004377834963]",1,406.21238057486045,1000,400,0,0.05299386647415855,0.09237466852843526,1.3778405283281223,41.33521584984367,2.771240055853058,300
1191,8819587587fffff,8,0.0,0.0,0.0,"[51.390480645236494, -2.76873812415262]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1192,8819583a47fffff,8,0.0,0.0,0.0,"[51.508008486198634, -2.4180340849467448]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1193,8819583a21fffff,8,0.0,0.0,0.0,"[51.49223624249259, -2.4540823338974342]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1194,8819586431fffff,8,0.0,0.0,0.0,"[51.281121169507514, -2.7936262538231986]",11,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1195,8819580d9bfffff,8,0.0,0.0,0.0,"[51.514122089472686, -2.6497139259413203]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1196,8819582937fffff,8,0.0,0.0,0.0,"[51.303859243694525, -2.659304474097248]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1197,88195838c9fffff,8,0.0,0.0,0.0,"[51.424405002490545, -2.4247048021816506]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1198,8819586293fffff,8,0.0,0.0,0.0,"[51.384111783426874, -2.8219502983584857]",8,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1199,881958391bfffff,8,0.0,0.0,0.0,"[51.44700487319702, -2.529321028354546]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1200,8819582129fffff,8,0.0,0.0,0.0,"[51.3484823563414, -2.435998973839125]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1201,8819587695fffff,8,102.4729938271605,0.0,0.0,"[51.40942492136736, -2.6091625329937678]",2,406.21238057486045,1000,400,500000,0.11839776076180407,0.2063815047391159,3.0783417798069057,92.35025339420717,6.191445142173477,300
1202,8819586e39fffff,8,8.916666666666666,0.0,0.0,"[51.312435055600986, -2.961051440491609]",21,406.21238057486045,1000,400,500000,0.010302357014897087,0.01795824455980741,0.26786128238732426,8.035838471619728,0.5387473367942223,300
1203,8819587087fffff,8,0.0,0.0,0.0,"[51.49885128924083, -2.8347206374539144]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1204,881958286dfffff,8,0.0,0.0,0.0,"[51.3415495944003, -2.5796098658136466]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1205,8819587509fffff,8,0.0,0.0,0.0,"[51.45650652903947, -2.786040952346618]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1206,88195828cbfffff,8,0.0,0.0,0.0,"[51.27990872085516, -2.4971042002492396]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1207,88195874a7fffff,8,0.0,0.0,0.0,"[51.37541990166576, -2.713970327283114]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1208,88195829e9fffff,8,0.0,0.0,0.0,"[51.298349882690616, -2.6218436317762897]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1209,8819580dc1fffff,8,0.0,0.0,0.0,"[51.55280934881793, -2.673195940628395]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1210,881958713bfffff,8,0.0,0.0,0.0,"[51.55025896864771, -2.946364736044331]",17,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1211,88195874edfffff,8,0.0,0.0,0.0,"[51.40864438630746, -2.6998883978206614]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1212,8819582135fffff,8,0.0,0.0,0.0,"[51.32709024884468, -2.4345410204565017]",7,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1213,88195861ddfffff,8,0.0,0.0,0.0,"[51.390395250588334, -2.9629553063945497]",18,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1214,881958728dfffff,8,0.0,0.0,0.0,"[51.553861701656125, -2.7767494624709035]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1215,8819587493fffff,8,0.0,0.0,0.0,"[51.358500869141416, -2.6467530083532]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1216,88195876bdfffff,8,638.1666666666666,0.0,0.0,"[51.41310853326396, -2.6341790819571806]",3,406.21238057486045,1000,400,500000,0.7373406543932888,1.2852732414860295,19.170857014225508,575.1257104267652,38.55819724458088,300
1217,88195876d9fffff,8,0.0,0.0,0.0,"[51.43302170783329, -2.5778382531149338]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1218,8819587635fffff,8,0.0,0.0,0.0,"[51.46140384317735, -2.674821623882281]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1219,8819583915fffff,8,10.25,0.0,0.0,"[51.45070670217516, -2.554333261264877]",1,406.21238057486045,1000,400,0,0.01184289638161067,0.020643589540713193,0.30791530592187744,9.237459177656323,0.6193076862213958,300
1220,881958740bfffff,8,88.41203703703704,0.0,0.0,"[51.4359471254099, -2.6936212977313865]",5,406.21238057486045,1000,400,500000,0.10215166766017118,0.1780626149317976,2.655943359164451,79.67830077493352,5.341878447953928,300
1221,8819587403fffff,8,0.0,0.0,0.0,"[51.43003962058748, -2.701449638612105]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1222,8819582a47fffff,8,0.0,0.0,0.0,"[51.37140213382113, -2.4952053328321413]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1223,8819583b07fffff,8,0.0,2.0,1.0,"[51.50152638090126, -2.5166284238963352]",0,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1224,88195871b9fffff,8,0.0,0.0,0.0,"[51.50384921405109, -2.9179130824903825]",11,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1225,8819586501fffff,8,0.0,0.0,0.0,"[51.313452517834484, -2.870297822421772]",13,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1226,8819582a21fffff,8,0.0,0.0,0.0,"[51.355562545867734, -2.531169000892381]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1227,8819580583fffff,8,0.0,0.0,0.0,"[51.540833163989454, -2.4491699242731504]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1228,8819587addfffff,8,0.0,0.0,0.0,"[51.54022827614705, -2.9746102040864684]",18,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1229,8819586757fffff,8,0.0,0.0,0.0,"[51.351310466813935, -2.7905975861820163]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1230,88195870cbfffff,8,0.0,0.0,0.0,"[51.5224983996053, -2.8033856275869904]",6,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1231,8819586359fffff,8,0.0,0.0,0.0,"[51.484267404119514, -2.9288294549041267]",11,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1232,8819586e19fffff,8,0.0,0.0,0.0,"[51.31476150633168, -2.928192761957743]",18,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1233,8819587699fffff,8,236.91203703703704,2.0,2.0,"[51.413481372118774, -2.588827615476236]",0,406.21238057486045,1000,400,0,0.27372923962789647,0.4771429121801789,7.116960230325308,213.50880690975924,14.314287365405367,300
1234,8819583949fffff,8,2579.8171296296296,0.0,0.0,"[51.491605494140174, -2.5448311968812]",2,406.21238057486045,1000,400,500000,2.9807323853373626,5.195774235529264,77.49904201877143,2324.971260563143,155.87322706587793,300
1235,8819587663fffff,8,419.3347387566138,0.0,0.0,"[51.48868806013183, -2.6685381772837413]",2,406.21238057486045,1000,400,500000,0.48450125466383975,0.8445438270296324,12.597032621259833,377.910978637795,25.33631481088897,300
1236,88195860a7fffff,8,0.0,0.0,0.0,"[51.35942374942582, -2.9440228483143085]",17,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1237,8819586061fffff,8,0.0,0.0,0.0,"[51.43915552548605, -2.9584614513515284]",16,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1238,8819582931fffff,8,0.0,0.0,0.0,"[51.30977362720153, -2.6514914103036227]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1239,8819587609fffff,8,256.1967592592593,0.0,0.0,"[51.48500652569448, -2.6434800669315277]",2,406.21238057486045,1000,400,500000,0.2960108949474987,0.515982511200884,7.696283268634967,230.888498059049,15.479475336026521,300
1240,8819587097fffff,8,0.0,0.0,0.0,"[51.48155092388834, -2.812728388202647]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1241,8819582867fffff,8,0.0,0.0,0.0,"[51.32789539796318, -2.582763093265457]",5,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1242,8819580e93fffff,8,0.0,0.0,0.0,"[51.536513298008146, -2.514944570016653]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1243,88195829d5fffff,8,0.0,0.0,0.0,"[51.27916866125708, -2.5875503511344284]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1244,8819580eb9fffff,8,0.0,0.0,0.0,"[51.54796167300077, -2.5446688763617096]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1245,88195870e5fffff,8,0.0,0.0,0.0,"[51.523883801740574, -2.8614587072653754]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1246,881958761dfffff,8,0.0,0.0,0.0,"[51.46952515569814, -2.634104113540072]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1247,88195872c3fffff,8,0.0,0.0,0.0,"[51.557933037974344, -2.756349105047421]",10,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1248,88195839a5fffff,8,166.55787037037038,2.0,1.0,"[51.41163564442787, -2.5763240938256318]",0,406.21238057486045,1000,400,0,0.1924417171061501,0.3354490059220724,5.003484644759903,150.10453934279707,10.063470177662172,300
1249,8819582b57fffff,8,0.0,0.0,0.0,"[51.36700576318575, -2.5608072974094402]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1250,8819586419fffff,8,0.0,0.0,0.0,"[51.289329116299704, -2.7530147130370035]",9,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1251,8819586657fffff,8,0.0,0.0,0.0,"[51.33851950005954, -2.703027621041032]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1252,8819580ed7fffff,8,0.0,0.0,0.0,"[51.55787118086377, -2.516438542757721]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1253,8819582b2dfffff,8,0.0,0.0,0.0,"[51.376223246113476, -2.623286796514842]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1254,88195862e1fffff,8,227.33928571428572,0.0,0.0,"[51.42646230380521, -2.870608757625556]",9,406.21238057486045,1000,400,500000,0.26266883943255304,0.45786330739167186,6.829389825246379,204.88169475739136,13.735899221750156,300
1255,8819587405fffff,8,0.0,0.0,0.0,"[51.439615610252524, -2.718671014275545]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1256,8819586225fffff,8,0.0,0.0,0.0,"[51.46286700537295, -2.92717983448944]",12,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1257,8819586639fffff,8,0.0,0.0,0.0,"[51.328514077268245, -2.7311595456028903]",3,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1258,8819580ce3fffff,8,0.0,3.0,1.0,"[51.52996002657411, -2.6136508717844875]",0,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1259,8819580585fffff,8,0.0,0.0,0.0,"[51.550434263338126, -2.466348820086051]",4,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1260,881958615bfffff,8,0.0,0.0,0.0,"[51.43503222068566, -2.9788370559006516]",18,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1261,8819587091fffff,8,0.0,0.0,0.0,"[51.48746400611869, -2.804897749523004]",2,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
1262,8819580cb1fffff,8,0.0,0.0,0.0,"[51.500850491140135, -2.6074352215270085]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1263,88195874a1fffff,8,0.0,0.0,0.0,"[51.38133313999475, -2.7061498907170147]",1,406.21238057486045,1000,400,0,0.0,0.0,0.0,0.0,0.0,300
1264,8819586097fffff,8,0.0,0.0,0.0,"[51.34443691020956, -2.8891652762592055]",13,406.21238057486045,1000,400,500000,0.0,0.0,0.0,0.0,0.0,300
