,timestamp,car_id,station_id,event_name
84,2024-04-22 08:11:58,162,63ba327b26344b5f629861defddc2099,charge - finish
85,2024-04-22 08:11:58,189,63ba327b26344b5f629861defddc2099,arrive - charge
86,2024-04-22 08:12:47,113,6fdf51ecb22f365cc01cbf187ce3353f,arrive - charge
87,2024-04-22 08:14:49,182,8493662892d33f586f1af8975e9be522,arrive - charge
88,2024-04-22 08:17:24,134,e757852199c96e39152d28c1efea00c0,arrive - charge
89,2024-04-22 08:18:22,396,d0dc2b0962c01d6b64275a971ca3158a,arrive - charge
90,2024-04-22 08:20:56,191,f7ffbf22afdd9e39127c07c589338a72,arrive - charge
91,2024-04-22 08:21:16,125,b88f071fefbec84cdcd534fe9ac19b17,charge - finish
92,2024-04-22 08:21:16,18,b88f071fefbec84cdcd534fe9ac19b17,arrive - charge
93,2024-04-22 08:23:23,148,264ec29337b3f21223e2731333d4d954,charge - finish
94,2024-04-22 08:24:10,52,5f144f396670d569bf9bcdc22c6027ca,charge - finish
95,2024-04-22 08:26:18,101,5e946476809f30de607f5b0b47ac49a4,arrive - charge
96,2024-04-22 08:27:32,93,b52630c925d39fd3e8917621a930705f,arrive - charge
97,2024-04-22 08:27:47,208,d0dc2b0962c01d6b64275a971ca3158a,arrive - charge
98,2024-04-22 08:28:52,98,50311a81ea533e1ef7c497e042778e6b,arrive - charge
99,2024-04-22 08:30:47,344,c55ead078947051a856b1f3beb85f748,arrive - charge
100,2024-04-22 08:32:37,41,1b7f860f0874f582a9118ec56a879e56,arrive - charge
101,2024-04-22 08:37:00,132,264ec29337b3f21223e2731333d4d954,arrive - charge
102,2024-04-22 08:37:49,329,1dcf139ba8f25a7c487f0af16ae7d53b,charge - finish
103,2024-04-22 08:40:52,267,119f6887f5ebfd6d5b40213819263e68,charge - finish
104,2024-04-22 08:42:04,236,77195c4e029ba71a2e914ba4f867274e,arrive - charge
105,2024-04-22 08:48:02,17,9c7665e03d528d1838f10c9c837e36e9,arrive - charge
106,2024-04-22 08:49:25,193,29e0a1f2cb05332359d74a207ba1cadb,arrive - charge
107,2024-04-22 08:52:40,182,8493662892d33f586f1af8975e9be522,charge - finish
108,2024-04-22 08:52:57,323,41a3d2506bf56db30a0c24710a23e937,arrive - charge
109,2024-04-22 08:55:03,77,0337b072bf67d2d155103851a4f90466,arrive - charge
110,2024-04-22 08:57:35,89,6a6549014ff1b0f6da021038c74e0a61,charge - finish
111,2024-04-22 08:57:43,72,91c15dbadb1114023857abfdbd0d809a,arrive - queue
112,2024-04-22 08:58:04,61,4175883acf83089135ff7acd62567221,charge - finish
113,2024-04-22 08:59:39,377,c529a75eee4961bfc46a79304cd9569c,charge - finish
114,2024-04-22 09:05:20,144,c68e180dfd52ae72565d7b8b8c487a2c,arrive - charge
115,2024-04-22 09:05:23,23,5e946476809f30de607f5b0b47ac49a4,arrive - queue
116,2024-04-22 09:07:16,4,7b5fb650c7bca123d83dd9cf7f7f9bca,charge - finish
117,2024-04-22 09:08:47,259,40f783e43e61163ab0d3803ff3c91636,arrive - charge
118,2024-04-22 09:09:09,35,5e946476809f30de607f5b0b47ac49a4,arrive - queue
119,2024-04-22 09:09:27,211,5e946476809f30de607f5b0b47ac49a4,arrive - queue
120,2024-04-22 09:10:46,284,36630d466cace25dae4653947bb0fd30,charge - finish
121,2024-04-22 09:11:50,201,351345f28c627ecce65526fd115467f7,arrive - queue
122,2024-04-22 09:12:02,60,5b86822a19499d9df224ab24f21eba18,arrive - charge
123,2024-04-22 09:13:27,181,aa0c1c360585020e8fb2d9f34fa25e7b,arrive - queue
124,2024-04-22 09:15:21,8,c68e180dfd52ae72565d7b8b8c487a2c,arrive - charge
125,2024-04-22 09:15:32,86,308fead6cc51941e83163b1ae846f636,arrive - charge
126,2024-04-22 09:15:42,172,b97888a4e999fc77272f5c07cb8a6af5,arrive - charge
127,2024-04-22 09:17:23,313,4a421463135a0f5e506740db32d16b97,charge - finish
128,2024-04-22 09:17:23,77,0337b072bf67d2d155103851a4f90466,charge - finish
129,2024-04-22 09:21:09,106,0109e4e4477217a485e6b95ec6d6603c,arrive - queue
130,2024-04-22 09:21:47,91,dfc895269f44b9f0cf17eee59f364531,arrive - charge
131,2024-04-22 09:22:28,189,63ba327b26344b5f629861defddc2099,charge - finish
132,2024-04-22 09:25:23,280,1dcf139ba8f25a7c487f0af16ae7d53b,charge - finish
133,2024-04-22 09:27:53,237,b4382895819caad3a3cdb580eff83351,arrive - charge
134,2024-04-22 09:29:44,346,5f144f396670d569bf9bcdc22c6027ca,arrive - charge
135,2024-04-22 09:30:46,96,14dece81fc72843212ea6cc81558dd1a,charge - finish
136,2024-04-22 09:31:31,127,5e946476809f30de607f5b0b47ac49a4,arrive - queue
137,2024-04-22 09:32:36,132,264ec29337b3f21223e2731333d4d954,charge - finish
138,2024-04-22 09:35:05,54,351345f28c627ecce65526fd115467f7,charge - finish
139,2024-04-22 09:35:05,201,351345f28c627ecce65526fd115467f7,arrive - charge
140,2024-04-22 09:35:23,371,d12ffc3496b137532d0b8210a9534e9a,arrive - charge
141,2024-04-22 09:41:22,348,a81438d0412b464915b7a283c671b0cf,arrive - charge
142,2024-04-22 09:45:05,211,5e946476809f30de607f5b0b47ac49a4,queue - give up
143,2024-04-22 09:46:04,117,5d0e19c6c541acec303211eb3d34ab7f,arrive - charge
144,2024-04-22 09:46:59,354,d6bb333630a2060e2367759169e54570,charge - finish
145,2024-04-22 09:50:04,314,1125e6736b4496f989800f86e93a812f,arrive - charge
146,2024-04-22 09:50:37,361,7b5fb650c7bca123d83dd9cf7f7f9bca,charge - finish
147,2024-04-22 09:51:54,135,2efdd936737e33835e28cd6724149bfe,arrive - charge
148,2024-04-22 09:51:54,271,d6bb333630a2060e2367759169e54570,arrive - charge
149,2024-04-22 09:52:49,332,68f72ce18fdbdc6aec6f299eb6dc8cf4,arrive - charge
150,2024-04-22 09:53:14,101,5e946476809f30de607f5b0b47ac49a4,charge - finish
151,2024-04-22 09:53:14,23,5e946476809f30de607f5b0b47ac49a4,arrive - charge
152,2024-04-22 09:55:38,356,ae56099c8f56df643a42d951bb172afb,charge - finish
153,2024-04-22 09:56:17,65,0109e4e4477217a485e6b95ec6d6603c,charge - finish
154,2024-04-22 09:56:17,106,0109e4e4477217a485e6b95ec6d6603c,arrive - charge
155,2024-04-22 09:57:00,244,f3ade07c95869d169f835b4edf163cf8,charge - finish
156,2024-04-22 09:58:41,124,6835aa5842f0e4afee8c1d3146f74267,arrive - charge
157,2024-04-22 09:58:59,305,563dafe66e94d4e9272688412a7ac2b9,arrive - charge
158,2024-04-22 10:00:09,373,a81438d0412b464915b7a283c671b0cf,arrive - charge
159,2024-04-22 10:04:07,58,63ba327b26344b5f629861defddc2099,charge - finish
160,2024-04-22 10:06:43,129,f3ade07c95869d169f835b4edf163cf8,arrive - charge
161,2024-04-22 10:08:39,35,5e946476809f30de607f5b0b47ac49a4,queue - give up
162,2024-04-22 10:11:18,63,8493662892d33f586f1af8975e9be522,arrive - charge
163,2024-04-22 10:13:20,142,39c684ef55e8058d9d755500b4870508,arrive - charge
164,2024-04-22 10:14:21,261,52d6b5d0acea76ba75337fb28dbae9b1,arrive - charge
